Sentence,Title,SourceTextType
as previously noted these presentations specifically addressed three different parts of the statement of task examine trends in available and anticipated observations including the use of constellations of small satellites hosted payloads groundbased systems international collaborations and data buys that are likely to drive future space weather architectures review existing and developing technologies for both research and observations,SpaceWeatherOpsResearch,academicArticle
consider the adequacy and uses of existing relevant programs across the agencies including nasas living with a star lws program and its space weather science application initiative the national key themes in the sessions devoted to research observation and modeling needs the following key themes emerged from the presentations and discussions in all areas of space weather dealing with the entire system of systems is important to being able to understand and predict the systems behavior,SpaceWeatherOpsResearch,academicArticle
given the importance of multiple viewpoints and global coverage intercalibration of the observing instruments is crucial as are robust methods for incorporating data into the models,SpaceWeatherOpsResearch,academicArticle
more observations covering all aspects of extreme events are needed to understand their causes variability propagation and evolution and impact on individual infrastructures such as power grids,SpaceWeatherOpsResearch,academicArticle
a dense network of groundbased geophysical measurements including those provided by the private sector will be required to better understand and provide highconfidence long leadtime predictions of geomagnetic disturbances and geomagnetically induced currentsplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
ground effects science foundations nsfs geospace research programs and noaas research to operations ro and operations to research or programs for reaching the goals described above,SpaceWeatherOpsResearch,academicArticle
consider how to incorporate data from nasa missions that are oneoff or otherwise non operational into operational environments and assess the value and need for realtime data for example by providing beacons on nasa research missions to improve forecasting models,SpaceWeatherOpsResearch,academicArticle
the following two sections summarize those ground effectsrelated presentations,SpaceWeatherOpsResearch,academicArticle
research needs in a keynote presentation on the workshops first day jeffrey love of the us geological survey usgs spoke about the geoelectric hazards and effects on us power grids caused by geomagnetic storms as well as about what is needed for better prediction of such storms,SpaceWeatherOpsResearch,academicArticle
geomagnetically induced currents gics are among the most important hazards of space weather he said because they can give rise to severe irreversible damage on power grids,SpaceWeatherOpsResearch,academicArticle
the gics are driven by induced geoelectric fields which depend on both the intensity of the geomagnetic disturbance ionospheric currents and the earthsurface impedance subsurface electrical conductivity structure determined by geol ogy,SpaceWeatherOpsResearch,academicArticle
the overall magnitude of the risk is controlled by the externally driven storm intensity,SpaceWeatherOpsResearch,academicArticle
the carrington event in is often used as a reference for a superstorm but in the twentieth century alone five significant geomagnetic storms took place,SpaceWeatherOpsResearch,academicArticle
one of these which struck in march  caused significant damage to among many other things a highvoltage transformer at a nuclear power center in salem new jersey figure ,SpaceWeatherOpsResearch,academicArticle
at a national academies workshop participants predicted that a superstorm similar to the carrington event could cause significant damage and interference to military and civilian assets including the possibility of widespread and prolonged loss of electricity damage to the grid and severe disruptions to global positioning system radio communication and geophysical surveys,SpaceWeatherOpsResearch,academicArticle
estimates provided at the workshop were that the total economic impact just for the united states would be between trillion and trillion,SpaceWeatherOpsResearch,academicArticle
although such an event has not been experienced since the devel opment of modern technology history makes it clear that a future occurrence is plausible,SpaceWeatherOpsResearch,academicArticle
the geographical distribution of geoelectric hazards is complex as the surface electromagnetic impedance can differ significantly from one location to another depending on subsurface mineralogy and fluid content,SpaceWeatherOpsResearch,academicArticle
a geoelectric hazard analysis combined with the anomalies record associated with the march geomagnetic storm indicated that if an even more intense storm were to strike the midatlantic and northeastern united states today it would likely lead to much more serious problems than those seen after that earlier storm,SpaceWeatherOpsResearch,academicArticle
the usgs has a goal to establish a more complete geomagnetic monitoring and to conduct a dense wideband magnetotelluric survey of the midatlantic and northeastern united states,SpaceWeatherOpsResearch,academicArticle
the impacts of the stormtime geomagnetic disturbance also depend on the details of the power grid design,SpaceWeatherOpsResearch,academicArticle
therefore to predict and prepare for future geomagnetic storms additional geomagnetic monitoring is needed especially focusing on eventbyevent mapping of voltages along individual grid lines,SpaceWeatherOpsResearch,academicArticle
further  more the e component of a nuclear electromagnetic pulse emp following a nuclear weapon detonation can cause gics like those generated during geomagnetic storms highlighting the need to continue the hazard analysis for crosscutting research,SpaceWeatherOpsResearch,academicArticle
national research council  severe space weather events understanding societal and economic impacts a workshop report washington dc the national academies press the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure observation and modeling needs a panel moderated by committee member delores knipp was devoted to the observation and model needs related to ground effects,SpaceWeatherOpsResearch,academicArticle
the panelists were adam schultz of oregon state university jenn gannon of computational physics inc jesper gjerloev of the applied physics laboratory of johns hopkins university arnaud chulliat of the university of colorado and noaas national centers for environmental information antti pulkkinen of nasas goddard space flight center and anna kelbert of usgs,SpaceWeatherOpsResearch,academicArticle
the focus of this panel was on geomagnetic disturbances gmds and their associated ground effects and gics,SpaceWeatherOpsResearch,academicArticle
the panelists presentations had three overarching themes,SpaceWeatherOpsResearch,academicArticle
first more information is needed on extreme space weather conditions the ranges of possible impacts are not well understood and there is a lack of understanding of their causes,SpaceWeatherOpsResearch,academicArticle
second global simulations other models and the combination of observations with models are crucial for developing userfriendly figure  damage to a highvoltage transformer caused by a geomagnetic storm,SpaceWeatherOpsResearch,academicArticle
sources jeff love us geological survey presentation to workshop april   courtesy of public service electric gas pseg company new jersey,SpaceWeatherOpsResearch,academicArticle
march magnetic storm damage to a highvoltage transformer at a nuclear power center in salem new jersey,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
ground effects and comprehensive space weather productsone wiggly line from an instrument is not sufficient for either understanding or predicting space weather,SpaceWeatherOpsResearch,academicArticle
it is important to implement realtime data assimilation into global models a theme that also emerged from the data assimilation panel as well as to develop higherlevel data products for the user community,SpaceWeatherOpsResearch,academicArticle
experience has shown that communitywide validation activities are crucial for taking models from research to operations,SpaceWeatherOpsResearch,academicArticle
third the scarcity of global and continuous realtime measurements is a particularly crucial hindrance of space weather forecasting capabilities,SpaceWeatherOpsResearch,academicArticle
a dense network of geophysical observatories including ones provided or operated by the private sector will be required to better understand and provide highconfidence longleadtime predictions of gmds and gics see also new architectures panel discussion in chapter ,SpaceWeatherOpsResearch,academicArticle
continuous maintenance of the groundbased observatories hosting magnetometers allsky imagers or fabry perot interferometers requires longterm funding support,SpaceWeatherOpsResearch,academicArticle
the need for a dense network of ionospheric observations arises from the high spatial and temporal structuring of the aurora and auroral electrojet currents,SpaceWeatherOpsResearch,academicArticle
a panelist gave an example of an intense localized magnetic field decrease of over  nt during only minutes recorded at a station in iceland which was not observed at all at the surrounding magnetic stations,SpaceWeatherOpsResearch,academicArticle
furthermore predicting the gics driven by the auroral electrojet currents will also require a dense network of observatories that provide highresolution threedimensional conductivity models,SpaceWeatherOpsResearch,academicArticle
as an example denver colorado lies within a localized hazard region due to a geological boundary that would not show up in a lowresolution conductivity model see figure ,SpaceWeatherOpsResearch,academicArticle
a denser magnetotelluric survey conducted by a denser geomagnetic monitoring network ,SpaceWeatherOpsResearch,academicArticle
figure  nationwide hazard map showing the year maximum electric field,SpaceWeatherOpsResearch,academicArticle
notes lighter regions higher electric field indicate a higher risk,SpaceWeatherOpsResearch,academicArticle
later data ruled out the localized hazard region around denver as an artifact of the data,SpaceWeatherOpsResearch,academicArticle
sources anna kelbert us geological survey presentation to workshop april   from g lucas jj love a kelbert p a,SpaceWeatherOpsResearch,academicArticle
bedrosian and ej,SpaceWeatherOpsResearch,academicArticle
rigler  a year geoelectric hazard analysis for the us highvoltage power grid space weather esw the authorsplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure is critical for creating a highresolution ground conductivity map which can be turned into a nationwide hazard map,SpaceWeatherOpsResearch,academicArticle
the last step in observations is to have an uptodate power grid system configuration which allows computation of the actual gics in the system,SpaceWeatherOpsResearch,academicArticle
additionally the reestablishment of active connections between scientific and engineering com munities will be required to address issues related to gic modeling and analysis,SpaceWeatherOpsResearch,academicArticle
the north american electric reliability corporation nerc gmd task force one of the main forums attempting to combine and coordinate effort between scientists and engineers for this purpose was recently reorganized under the reliability and security technical committee,SpaceWeatherOpsResearch,academicArticle
the link between engineers and scientists is crucial for providing rigorous validation of the magnetotelluric data used in gic applications,SpaceWeatherOpsResearch,academicArticle
there are many possible ways to create a dense observational network for data distribution the supermag international collaboration of groundbased magnetometers hosted at the applied physics laboratory of johns hopkins university is a good example of an implementation strategy,SpaceWeatherOpsResearch,academicArticle
for data production one path forward could be to develop collaborations with the private sector to share the cost of instrument deployment and operations,SpaceWeatherOpsResearch,academicArticle
the private sector in need of space weather information has underused potential to support collection of the relevant information,SpaceWeatherOpsResearch,academicArticle
for example one group of small busi nesses provided more than fulltime equivalents of support to federal government space weather efforts,SpaceWeatherOpsResearch,academicArticle
possible other data sources include those provided by the iris in situ and remote ionospheric sensing suite which may provide a partial solution to developing estimates of the ground effect over the united states,SpaceWeatherOpsResearch,academicArticle
in the future the electrojet zeeman imaging explorer ezie mission will map the structure and evolution of the auroral electrojet by flying three cubesats in a stringofpearls configuration and making zeeman splitting measurements,SpaceWeatherOpsResearch,academicArticle
another proposed observing solution would entail combining highly accurate observatorylevel full field measurements and networks of sciencegrade variometers with deployment of tens of thousands of amateurgrade variometers,SpaceWeatherOpsResearch,academicArticle
data from this network combined with observations from space missions and assimilated into a model could provide realtime space weather nowcasts and forecasts,SpaceWeatherOpsResearch,academicArticle
for example the outreach effort of ezie will deploy  magnetometers across the united states which while not sciencegrade will be sufficient for space weather science purposes,SpaceWeatherOpsResearch,academicArticle
this effort illustrates one way to deploy  magnetometers on a reasonable budget,SpaceWeatherOpsResearch,academicArticle
models of the internal geomagnetic fieldsuch as the world magnetic model wmm and the inter  national geomagnetic reference field igrfare important while ionospheric and magnetospheric currents especially during storms cause perturbations to the main field,SpaceWeatherOpsResearch,academicArticle
the internal field models have various applications including orientation and navigation for airplanes ships submarines spacecraft attitude control antenna tracking directional drilling energy industry and alternative positioning and navigation magnav,SpaceWeatherOpsResearch,academicArticle
currently the wmm is specified based on data from lowearthorbit satellites such as the european space agencys swarm satellite constellation and the iridium satellite constellation ground observatories the international intermagnet network of ground magnetic observatories and information on the solar wind conditions from l the deep space climate observatory or dscovr,SpaceWeatherOpsResearch,academicArticle
however despite the various sources of data observational gaps remain that limit the accuracy of the geomagnetic field models,SpaceWeatherOpsResearch,academicArticle
north american electric reliability corporation reliability and security technical committee rstc commrstcpagesdefaultaspx accessed august  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
modeling validation and data science key themes in the sessions devoted to modeling validation and related topics in data science and analytics the following key themes emerged from the presentations and discussions the space weather field is simultaneously data starved and not efficiently using available data,SpaceWeatherOpsResearch,academicArticle
existing data are often not well matched to current modeling needs because of the data format latency lack of metadata lack of calibration or intercalibration or limited knowledge of data errors,SpaceWeatherOpsResearch,academicArticle
in many cases models need additional data that are not currently available,SpaceWeatherOpsResearch,academicArticle
data assimilation da is a tool that holds significant promise for space weather research and forecasting,SpaceWeatherOpsResearch,academicArticle
da is not a onesizefitsall approach rather its use will require tuning across domains that cover disparate physics and vast ranges of temporal and spatial scales,SpaceWeatherOpsResearch,academicArticle
the current potential for applying da to space weather models and predictions is limited by a lack of  suitable data  characterization of data uncertainty and  computational capacity,SpaceWeatherOpsResearch,academicArticle
commercial data buys may be part of the data solution however the error sources in such data will need to be well documented,SpaceWeatherOpsResearch,academicArticle
cloud computing capacity is growing but may turn out to be an expensive solution,SpaceWeatherOpsResearch,academicArticle
ensemble modeling particularly with multimodel ensembles has the potential to significantly improve space weather predictions however the widespread use of ensemble models will require additional research and development as well as additional resources such as greatly increased data storage and computational capacities,SpaceWeatherOpsResearch,academicArticle
machine learning ml is a promising approach for understanding space weather but its use is currently limited by data quality and data quantity,SpaceWeatherOpsResearch,academicArticle
furthermore the space weather community does not yet have the data ecosystem needed to create mlready data sets,SpaceWeatherOpsResearch,academicArticle
all domains lack data related to extreme events,SpaceWeatherOpsResearch,academicArticle
in ml space weather applications a greater emphasis is needed for understanding the underlying physical phenomena as opposed to typical ml applications treating the model as a black box and the prediction as the only final outcome,SpaceWeatherOpsResearch,academicArticle
robust uncertainty quantification methodologies will be important for approaching space weather as a system science,SpaceWeatherOpsResearch,academicArticle
model uncertainty and datarepresentativeness uncertainty will need to be quantified in a systematic way across the different models,SpaceWeatherOpsResearch,academicArticle
observing system simulation experiments osses can be valuable in costbenefit evaluations of particular data sets to be used in ml and da approaches but not all domains are mature enough for the osses to be useful,SpaceWeatherOpsResearch,academicArticle
space weather data science would benefit from further crossagency effort to coordinate dataarchival standards promote data fusion and reuse and support data revitalization for ml ensemble modeling and data assimilationplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure the committees statement of task requested it to consider needs gaps and opportunities in space weather modeling and validation including a review of the status of data assimilation and ensemble approaches,SpaceWeatherOpsResearch,academicArticle
these topics were addressed in the workshops data science and analytics session which was spread over days and of the workshop,SpaceWeatherOpsResearch,academicArticle
this chapter summarizes the contents of two keynote talks and four panels from that session which addressed different aspects of modeling and validation challenges in the context of advances in computational resources tools and ongoing needs especially in terms of data curation,SpaceWeatherOpsResearch,academicArticle
the background against which the panels discussions took place is the profound contradiction that exists in space weather research that is it is in a big data regime yet not enough data are available for data science applications,SpaceWeatherOpsResearch,academicArticle
this discipline is unique in the need to understand and compute relevant physics on scales that span meters to megameters and subseconds to decades as well as across vast den sity temperature and electromagnetic field scales,SpaceWeatherOpsResearch,academicArticle
thus the modeling and data challenges facing space weather scientists are significant,SpaceWeatherOpsResearch,academicArticle
the national science foundation nsf portfolio review of the geospace section of the division of atmospheric and geospace science briefly mentioned aspects of data science in the recommendations for data exploitation tied to the previous heliophysics decadal survey,SpaceWeatherOpsResearch,academicArticle
the gap analysis for the national aeronautics and space administrations nasas space weather science application program focused on atrisk and neededbutnotyetavailable observations,SpaceWeatherOpsResearch,academicArticle
within the gap analysis the topics of data science and analytics were not directly addressed although a few of the subelements such as data assimilation da and ensemble modeling were mentioned,SpaceWeatherOpsResearch,academicArticle
data science and analytics in support of space weather system science was not addressed specifically in either report,SpaceWeatherOpsResearch,academicArticle
keynotes data assimilation and machine learning the workshops data science and analytics sessions were kicked off by two keynote speakers richard todling of nasas goddard space flight center and enrico camporeale of the university of colorado boulder and the national oceanic and atmospheric administrations noaas space weather prediction center,SpaceWeatherOpsResearch,academicArticle
the keynote speakers were asked to address two questions compared with earth system science space science is usually data starved,SpaceWeatherOpsResearch,academicArticle
how do we leverage data assimilation and machine learning to overcome this,SpaceWeatherOpsResearch,academicArticle
what is the role of testbeds in paving the way for data assimilation and machine learning from research to operations,SpaceWeatherOpsResearch,academicArticle
from terrestrial weather to space weather todlings presentation began with a brief overview of the use of da in terrestrial weather forecasting,SpaceWeatherOpsResearch,academicArticle
da is a mathematical method in which observations and numerical model data are combined to create an optimal representation of the state of a system,SpaceWeatherOpsResearch,academicArticle
in the case of terrestrial weather prediction a typical da approach is to compare data from various satellites and groundbased observations with a previous numerical model forecast and then update the model state to better match those new data,SpaceWeatherOpsResearch,academicArticle
this is an itera tive process in which model states are constantly being revised to reflect observations of the present state to produce a new forecast for the next time step which is then used as a new basis of data comparison,SpaceWeatherOpsResearch,academicArticle
resources are needed to archive and curate data and model outputs in such a way that the findable accessible interoperable reusable fair principles are satisfied,SpaceWeatherOpsResearch,academicArticle
advancing space weather data science will require investment in the workforceplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
modeling validation and data science terrestrial weather prediction has steadily improved because of several factors todling said increased model resolution improved representation of physical processes and the increasingly large amounts of data from observations that are assimilated into the models through advanced da techniques,SpaceWeatherOpsResearch,academicArticle
over time a wide variety of different da techniques have been developed,SpaceWeatherOpsResearch,academicArticle
there are two main da typesvariational da and sequential daeach with its own variations and many of these have been combined with ensemble models to create hybrid da models,SpaceWeatherOpsResearch,academicArticle
similarly he said there are a large number of different machine learning ml approaches to learning from data without guiding by models,SpaceWeatherOpsResearch,academicArticle
in essence ml looks for patterns in large collections of data that are used as the basis for making predictions,SpaceWeatherOpsResearch,academicArticle
compared to da in ml there are no a priori models that the data build on or are compared with,SpaceWeatherOpsResearch,academicArticle
there are also a large number of hybrid models in which ml is used to assist da or da procedures are used to aid ml strategies figure ,SpaceWeatherOpsResearch,academicArticle
with that background todling turned to a discussion of da and ml in space weather and to compar ing that use with their application in terrestrial weather forecasting,SpaceWeatherOpsResearch,academicArticle
da is used in a large number of space weather models covering the photosphere the corona flares coronal mass ejections and solar wind the magnetosphere the ionosphere and the thermosphereionosphere system,SpaceWeatherOpsResearch,academicArticle
one difference between ter  restrial and space weather systems he noted is that the spatial scales are greater and the particles and figure  combining data assimilation da and machine learning ml to tackle challenges of space weather forecasting,SpaceWeatherOpsResearch,academicArticle
in tandem these two methods provide a large toolkit with which to tackle space weather forecasting challenges,SpaceWeatherOpsResearch,academicArticle
source ricardo todling nasa goddard space flight center presentation to workshop april  ,SpaceWeatherOpsResearch,academicArticle
,SpaceWeatherOpsResearch,academicArticle
,SpaceWeatherOpsResearch,academicArticle
 ,SpaceWeatherOpsResearch,academicArticle
 ,SpaceWeatherOpsResearch,academicArticle
      ,SpaceWeatherOpsResearch,academicArticle
       ,SpaceWeatherOpsResearch,academicArticle
 planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure electromagnetic disturbances travel across the system in time scales much faster than in the terrestrial atmosphere,SpaceWeatherOpsResearch,academicArticle
the two types of methods ml and da can play different roles in providing a hybrid tool for forecasting with da being used both within a domain and to bridge domains and ml being used for example to provide process emulation data downscaling and homogenization,SpaceWeatherOpsResearch,academicArticle
among the different da and ml models used in both terrestrial and space weather forecasting the models may be intercoupled to a varying degree depending on the application,SpaceWeatherOpsResearch,academicArticle
the many different facilities and methods based on da and ml have been key in terrestrial weather research for bridging temporal and spatial scales of relevance to the specific domain,SpaceWeatherOpsResearch,academicArticle
as the role of uncer tainties is becoming more central to evaluating forecasts and to providing actionable predictions todling said it is important to understand that da and ml do not by themselves provide error estimates but they can be used for example in ensemble or monte carlotype applications which can provide such estimates,SpaceWeatherOpsResearch,academicArticle
the terrestrial weather modeling community has adopted a few standard modeling frameworks within which to develop further capabilities although according to todling that community has largely decided that modeling frameworks are not adequate for application of or research on da techniques,SpaceWeatherOpsResearch,academicArticle
in the area of space weather forecasting da and datainformed nudging have been used in modeling across solar heliosphere magnetosphere and thermosphereionosphere domains but mostly in proof of concept stud ies not yet reaching an operational state,SpaceWeatherOpsResearch,academicArticle
the space weather community has begun to establish frameworks within which modelsespecially crossdomain crosssystem modelscan be developed but it is not clear that there is a need yet for a single spaceweatherfocused daml framework,SpaceWeatherOpsResearch,academicArticle
frameworks in general allow flexibility via modulebased units at each step,SpaceWeatherOpsResearch,academicArticle
the joint effort for dataassimilation integration jedi framework has been adopted across some research programs for use in terrestrial weather modeling todling said and it could possibly be appropriate for the spaceweather regime as well,SpaceWeatherOpsResearch,academicArticle
a key message from todlings presentation was that there is not a onesizefitsall approach that will work across all physicsbased domains or disciplines,SpaceWeatherOpsResearch,academicArticle
the da experience from terrestrial weather model ing can and should provide lessons learned for application to space weather research but da is still a relatively new tool for space weather and its use in that area can be expected to have challenges requiring unique solutions,SpaceWeatherOpsResearch,academicArticle
machine learning in space weather forecasting in the next presentation camporeale began by claiming that ml is reinventing space weather,SpaceWeatherOpsResearch,academicArticle
to back up this contention he provided an extensive list of topics in space weather to which ml has been applied including the forecasting of global or average indices such as the disturbance storm time dst index solar wind classification solar wind speed forecasting and predicting the arrival time of coronal mass ejections cmes,SpaceWeatherOpsResearch,academicArticle
the potential to transform space weather he said derives from the fact that ml holistically estimates a systems behavior while physicsbased models are deterministic describing only processes that are included in the governing equations,SpaceWeatherOpsResearch,academicArticle
in explaining why ml is so well suited to space physics problems camporeale said that the basic reason is that physical properties such as invariance and symmetry along with conservation laws drasti cally reduce the search space of the ml parameters,SpaceWeatherOpsResearch,academicArticle
he added that ml should be able to describe any system that follows the laws of physics,SpaceWeatherOpsResearch,academicArticle
the major challenges to the use of ml in space weather are data quality and data quantity,SpaceWeatherOpsResearch,academicArticle
in examining the path forward for ml in space weather camporeale offered a series of questions and challenges that must be addressed,SpaceWeatherOpsResearch,academicArticle
for example a pervasive question in research on mlbased space weather forecasts is what he called the information problem the challenge of determining the minimum amount of physical information required to make a forecast,SpaceWeatherOpsResearch,academicArticle
the graybox problem centers on the question planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
modeling validation and data science of the best way to optimally use physics understanding and the large data set covering the sunearth system,SpaceWeatherOpsResearch,academicArticle
for example in the case of probabilistic estimates of regional ground magnetic perturbations it was shown that estimates provided both by physical models and by pure ml were inferior to approaches combining the two,SpaceWeatherOpsResearch,academicArticle
the surrogate problem focuses on determining which components in the suntomud chain can be replaced by an approximated blackbox surrogate model with an acceptable tradeoff between computa tional speed and decreased accuracy,SpaceWeatherOpsResearch,academicArticle
the uncertainty problem involves determining how to incorporate the uncertainties in the data throughout the model outcomes and mlbased forecasts,SpaceWeatherOpsResearch,academicArticle
camporeale said that propagating uncertainties through the space weather chain from solar images to magnetospheric and ground based observations to a singlepoint prediction is a complex and computationally demanding task,SpaceWeatherOpsResearch,academicArticle
the too often too quiet problem arises from the fact that as the geomagnetic storms are rare the space weather data sets are imbalanced being dominated by quiet conditions,SpaceWeatherOpsResearch,academicArticle
this creates a serious problem for the ml algorithms he said and it also poses challenges for defining meaningful metrics that assess the ability of a model to predict interesting but rare events,SpaceWeatherOpsResearch,academicArticle
the final challenge on the path forward is the knowledge discovery and explainability problem which centers on distilling some understanding of the physical mechanisms from the mlbased blackbox predictions,SpaceWeatherOpsResearch,academicArticle
in closing camporeale said that these six problems the information problem the graybox problem the surrogate problem the uncertainty problem the rare events problem and the knowledge discovery and explainability problem are not specific to space weather but also pose fundamental challenges in the fields of artificial intelligence ai and uncertainty quantification,SpaceWeatherOpsResearch,academicArticle
discussion the discussion following the session addressed a number of questions from the zoom chat,SpaceWeatherOpsResearch,academicArticle
many of the two speakers comments were focused on the possible roles of ml interpretable ml training intervals for mlbased models and the lack of mlbased models in scoreboards,SpaceWeatherOpsResearch,academicArticle
the role of ml as compared with physicsbased models was also discussed with comments such as ml cannot learn what has not yet been seen and questions such as can ml help inform which measurements we will need in the future to improve forecasts,SpaceWeatherOpsResearch,academicArticle
camporeale said that ml can have a clear role in populating a welldelineated state space that is otherwise sparsely observed,SpaceWeatherOpsResearch,academicArticle
furthermore ml may play a role in identifying less than catastrophic but still very rare disturbances that have major effects on society such as the starlink failures that occurred during a time of minor space weather activity,SpaceWeatherOpsResearch,academicArticle
overall participants comments indicated that the useful role of ml processes is not yet fully understood or appreciated,SpaceWeatherOpsResearch,academicArticle
finally there was some discussion as to whether the space weather da applications are sufficiently similar to those used in terrestrial weather applications to make jedi a useful tool for space weather,SpaceWeatherOpsResearch,academicArticle
machine learning and validation the data science and analytics machine learning and validation panel moderated by committee member kd leka had presentations from jacob bortnik of the university of california los angeles asti bhatt of sri shasha zou of the university of michigan morris cohen of the georgia institute of technology t malik  spacex says a geomagnetic storm just doomed starlink internet satellites spacecom february  the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure david fouhey of the university of michigan and hannah marlowe of amazon web services,SpaceWeatherOpsResearch,academicArticle
the panelists were asked to address two questions what investments are needed to produce physicsinformed machine learning for space weather,SpaceWeatherOpsResearch,academicArticle
are there adequate data sources and curation to implement machine learning for research valida tion and the determination of uncertainty,SpaceWeatherOpsResearch,academicArticle
a panel discussion followed the presentations,SpaceWeatherOpsResearch,academicArticle
bortnik began the presentations by providing an overview of how ml can be used to extract knowl edge from data,SpaceWeatherOpsResearch,academicArticle
in general ml applications the goal is to build a blackbox model that can make forecasts and predictions which do not offer any insights into the underlying physical mechanisms,SpaceWeatherOpsResearch,academicArticle
he said that there should be dual goals of both building a model that predicts well and extracting physical insight and understanding,SpaceWeatherOpsResearch,academicArticle
there are various ways to use ml that allow developing these physical insights including requiring ml systems to obey physical laws eg ensuring symmetries invariants and conserved quanti ties using interpretable models transparency into which inputs control which outputs using models that show how information gets transmitted in the system ie causality flow and extracting governing equations from the models to gain understanding of the physics of the system,SpaceWeatherOpsResearch,academicArticle
bortnik noted that it will be important to incorporate these elements into space weather ml systems even if such approaches are not yet well developed,SpaceWeatherOpsResearch,academicArticle
in the future bortnik said all space scientists will need a working knowledge of ml both because the rapidly growing data volumes cannot be analyzed in traditional ways and because ml supersedes physics models in many cases,SpaceWeatherOpsResearch,academicArticle
thus space science education will need to include ml principles as well as provide experience in building ml models,SpaceWeatherOpsResearch,academicArticle
this will require new books classes and curricula more workshops and meetings devoted to the topic and the development of new and more powerful algorithms for analyzing physical systems,SpaceWeatherOpsResearch,academicArticle
figure  summarizes ideas for the application of ml in the earth and space sciences,SpaceWeatherOpsResearch,academicArticle
figure  ten ideas for applying machine learning in the earth and space sciences,SpaceWeatherOpsResearch,academicArticle
source jacob bortnik university of california los angeles presentation to the workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
modeling validation and data science next bhatt spoke about ml in space science from the perspective of a data provider,SpaceWeatherOpsResearch,academicArticle
she said that while ml methods have been around longer than most large data sets it was investment in the creation of mlready data sets that led to the expansion of their use in ml applications,SpaceWeatherOpsResearch,academicArticle
however she said that generally speaking the space weather community does not yet have the data ecosystem needed to create mlready data sets,SpaceWeatherOpsResearch,academicArticle
the space physics data infrastructure especially the groundbased observations is severely lacking in its ability to provide standardized data products,SpaceWeatherOpsResearch,academicArticle
as a result ml today is being applied to only a small subset of available space weather data,SpaceWeatherOpsResearch,academicArticle
bhatt argued that spaceweather data providers need to adopt standardized metadata as well as the fair practicesthat is ensuring that data are findable accessible interoperable and reusable,SpaceWeatherOpsResearch,academicArticle
at this point most spaceweather data do not fulfill those requirements,SpaceWeatherOpsResearch,academicArticle
to ensure that fair practices are universally applied to both data and modeloutput the spaceweather community and the funding agencies need to support the enactment of fair data,SpaceWeatherOpsResearch,academicArticle
in the next presentation zou highlighted melting boundaries between disciplines and answered the sessions two questions with that focus in mind,SpaceWeatherOpsResearch,academicArticle
concerning the investments needed to produce physics informed ml for space weather she emphasized the need for sustained yet agile funding programs to support interdisciplinary teams and interdisciplinary academic courses and programs designed to train the next generation of space physicists and in particular to equip them with the skills and knowledge they need to apply ml in their research,SpaceWeatherOpsResearch,academicArticle
on the question of adequate data sources for ml applications zou said that data are still sparse in large part due to the disparate spatial and temporal scales relevant to space weather phenomena,SpaceWeatherOpsResearch,academicArticle
she suggested establishing satellite constellations that would provide multipoint observations in diverse space plasma regimes,SpaceWeatherOpsResearch,academicArticle
she also said that closer collaboration is needed between government agencies and the private sector to harness the boom of the private space industry and ai technologies,SpaceWeatherOpsResearch,academicArticle
