Sentence,Title,SourceTextType
product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached moderate levels,ForecastDiscussion,emailAlert
region nw eacbetadelta maintained a weak delta in its intermediate spots while exhibiting signs of decay,ForecastDiscussion,emailAlert
ar was responsible for an m flare at utc which was the largest event of the period,ForecastDiscussion,emailAlert
region nw hsxalpha produced a c flare at utc as it began its transit of the western limb,ForecastDiscussion,emailAlert
region nw daobeta produced numerous cclass flares the largest of which included a c and c at utc and utc respectively,ForecastDiscussion,emailAlert
a slow faint cme associated with the aforementioned m flare from ar was first seen in coronagraph imagery at approximately utc,ForecastDiscussion,emailAlert
while a substantial earthdirected component is not anticipated analysis and modeling is currently underway,ForecastDiscussion,emailAlert
forecast solar activity will likely reach moderate levels rr minormoderate with a slight chance for isolated xclass rstrong events through feb due to the cluster of sunspot groups in the nw quadrant,ForecastDiscussion,emailAlert
energetic particles ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is likely to remain at moderate levels through feb the greater than mev proton flux has a slight chance of reaching s minor levels through feb primarily due to the flare potential of ar ,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary the solar wind environment was slightly enhanced from what was likely glancing influences from the feb cme event,ForecastDiscussion,emailAlert
total field gradually increased to peaks of  nt,ForecastDiscussion,emailAlert
the bz component underwent a few sustained southward deflections reaching  to  nt,ForecastDiscussion,emailAlert
solar wind speeds ranged kms to kms and phi was predominantly positive,ForecastDiscussion,emailAlert
forecast enhancements from a recurrent negative polarity ch hss are anticipated to begin on feb and continue through feb geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was at quiet to unsettled levels with an isolated active period,ForecastDiscussion,emailAlert
forecast unsettled to active levels are expected on feb due to negative polarity ch hss effects,ForecastDiscussion,emailAlert
g minor geomagnetic storming is likely on feb as high speed stream effects continue with a return to primarily unsettled to active levels by feb product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached moderate levels,ForecastDiscussion,emailAlert
region nw ekibetagamma produced an m flare rminor at utc the largest event of the period and continued to slowly decayed,ForecastDiscussion,emailAlert
region se ekcbetagammadelta underwent minor overall growth but some decay was observed among the intermediate spots,ForecastDiscussion,emailAlert
new regions sw bxobeta and se bxobeta were numbered and the remaining regions were stable,ForecastDiscussion,emailAlert
no earthdirected cmes were detected in available imagery,ForecastDiscussion,emailAlert
forecast rr minormoderate events are likely with a slight chance for r or greater events over  jan energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal and moderate levels and the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be at normal and moderate levels through jan there is a slight chance for the greater than mev proton flux to reach s minor levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary negative polarity ch hss influences prevailed,ForecastDiscussion,emailAlert
total field strength slowly increased throughout the period to a peak of nt,ForecastDiscussion,emailAlert
the bz component was sustained southward by was much as  nt for brief intervals throughout the period,ForecastDiscussion,emailAlert
solar wind speeds ranged between  kms,ForecastDiscussion,emailAlert
forecast enhanced solar wind conditions and negative polarity ch hss influences are expected to persist through jan background levels are expected to return on jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field reached active levels due to negative polarity ch hss influences,ForecastDiscussion,emailAlert
forecast periods of active conditions are likely on jan followed by quiet and unsettled levels on jan due to negative polarity ch hss influences,ForecastDiscussion,emailAlert
quiet conditions are expected to prevail on jan product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was low with only cclass flare activity observed,ForecastDiscussion,emailAlert
region nw dkobetagamma was responsible for the majority of the activity,ForecastDiscussion,emailAlert
region ne chobeta continued to rotate into view revealing possible small trailing spots,ForecastDiscussion,emailAlert
region se daobeta rotated onto the southeast limb and was numbered during the period,ForecastDiscussion,emailAlert
a narrow cme was observed off the southeast limb beginning around utc in association with a filament eruption,ForecastDiscussion,emailAlert
model runs suggest it is well ahead and south of the sunearth line,ForecastDiscussion,emailAlert
forecast there is a chance for rr minormoderate events over  jan with a slight chance for an r or greater event on  jan energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels and the greater than mev proton flux was steady at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to continue at normal to moderate levels through jan the greater than mev proton flux is expected to persist at background levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters returned to near background levels,ForecastDiscussion,emailAlert
total field was steady between  nt and the bz component was variable,ForecastDiscussion,emailAlert
solar wind speeds decreased from kms to kms,ForecastDiscussion,emailAlert
phi was predominantly negative,ForecastDiscussion,emailAlert
forecast mildly enhanced solar wind conditions and negative polarity ch hss influences are expected on  jan with a return to nominal levels on jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet to unsettled,ForecastDiscussion,emailAlert
forecast quiet and unsettled conditions are expected to prevail over  jan with negative polarity ch hss influence,ForecastDiscussion,emailAlert
a return to mostly quiet conditions is expected on jan product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was at low levels with no mclass activity observed,ForecastDiscussion,emailAlert
the notable event was a filament channel in the se quadrant that began to erupt utc,ForecastDiscussion,emailAlert
a cme signature was observed in subsequent soholasco c coronagraph imagery,ForecastDiscussion,emailAlert
analysis and modelling of the event is underway to determine if an earthdirected component was produced,ForecastDiscussion,emailAlert
a new region of flux was observed rotating onto the se limb,ForecastDiscussion,emailAlert
only minor changes were observed in the numbered active regions transiting the visible disk,ForecastDiscussion,emailAlert
forecast there is a chance of mclass flares rr minormoderate on  jan with a slight chance for an xclass flare r strong on  jan primarily due to flare potential from multiple regions nearing the w limb,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be normal to moderate levels on  jan with a chance to reach high levels on jan there is a slight chance for the greater than mev proton flux to reach s minor levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters were at nominal levels,ForecastDiscussion,emailAlert
solar wind speeds steadily declined from kms to kms over the reporting period,ForecastDiscussion,emailAlert
total magnetic field strength was below nt,ForecastDiscussion,emailAlert
phi angle was negatively oriented,ForecastDiscussion,emailAlert
forecast solar wind parameters are likely to continue at nominal levels over  jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast the geomagnetic field is likely to be at mostly quiet levels over  jan product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was at low levels,ForecastDiscussion,emailAlert
region nw esibetagamma continued to show signs of decay in its intermediate spots while continuing its trek towards the western limb,ForecastDiscussion,emailAlert
ar produced a c flare and c flare at utc and utc respectively,ForecastDiscussion,emailAlert
region nw csobeta developed a simple trailing spot and region sw crobetagamma underwent evolution as its leading spot began to develop rudimentary penumbra as well as a gamma magnetic configuration in its intermediate area,ForecastDiscussion,emailAlert
new spots were noted near sw and se but remain unnumbered at this time as we await additional solar observatory reports,ForecastDiscussion,emailAlert
the remaining numbered regions were stable and relatively quiet,ForecastDiscussion,emailAlert
beginning at approximately utc a large filament centered near sw became unstable,ForecastDiscussion,emailAlert
goes imagery seems to suggest that this was a reabsorption event and is corroborated by a lack of ejecta visible in coronagraph imagery,ForecastDiscussion,emailAlert
no other earthdirected events were observed in available imagery,ForecastDiscussion,emailAlert
forecast solar activity will likely reach moderate levels rr minormoderate with a slight chance for isolated xclass rstrong events through feb due to the cluster of sunspot groups in the nw quadrant,ForecastDiscussion,emailAlert
activity will likely decrease further on feb to only a isolated chance for r events as ar rotates beyond the western limb,ForecastDiscussion,emailAlert
energetic particles ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is likely to remain at moderate levels through feb the greater than mev proton flux has a slight chance of reaching s minor levels through feb primarily due to the flare potential of ar ,ForecastDiscussion,emailAlert
probabilities decrease on feb as ar moves beyond the western limb,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary the solar wind environment was enhanced by negative polarity ch hss influences,ForecastDiscussion,emailAlert
total field increased from a range of to nt to peaks of nt,ForecastDiscussion,emailAlert
the bz component remained primarily northward until approximately utc when sustained southward deflections reaching  to  nt began,ForecastDiscussion,emailAlert
solar wind speeds increased from kms to  kms,ForecastDiscussion,emailAlert
phi became predominantly negative around utc,ForecastDiscussion,emailAlert
forecast an enhanced and disturbed solar wind environment is expected to continue through feb due to negative polarity ch hss influences,ForecastDiscussion,emailAlert
hss influences from this particular ch should begin to wane by feb however there is a chance for an additional enhancement by late feb due to any glancing influences from a slow faint cme that left the sun on feb confidence is low in this outcome,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field reached g minor geomagnetic storming levels,ForecastDiscussion,emailAlert
forecast g minor geomagnetic storming is expected on feb under negative polarity ch hss effects,ForecastDiscussion,emailAlert
quiet to unsettled conditions with isolated active periods are expected  feb as ch hss effects continue along with a chance of glancing influences from the aforementioned feb cme,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached moderate levels due to an m flare at utc from region sw ekibetagamma,ForecastDiscussion,emailAlert
region continued to exhibit decay in its intermediate and trailing spots,ForecastDiscussion,emailAlert
slight growth was observed in region nw daibetagamma,ForecastDiscussion,emailAlert
a new region of emerging flux was observed near ne but has not yet been assigned an active region number,ForecastDiscussion,emailAlert
no earthdirected cmes were observed,ForecastDiscussion,emailAlert
forecast there is a chance of mclass flares rr minormoderate with a slight chance for an xclass flare r strong on  jan energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be normal to moderate on  jan there is a slight chance for the greater than mev proton flux to reach s minor levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters were near nominal levels,ForecastDiscussion,emailAlert
solar wind speeds gradually declined from kms to n kms by the end of the reporting period,ForecastDiscussion,emailAlert
total field ranged from  nt while the bz component briefly reached  nt,ForecastDiscussion,emailAlert
phi angle remained mostly negative,ForecastDiscussion,emailAlert
forecast an enhanced solar wind environment is likely on jan with the anticipated passing of a cme that left the sun on jan a transition back to nominal conditions is likely over jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast unsettled to g minor storming with a chance for g moderate is likely on jan with the anticipated arrival of a cme that left the sun on jan unsettled to active levels are expected to persist through jan as cme effects wane,ForecastDiscussion,emailAlert
mostly quiet conditions are expected over jan product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity increased to high levels as the cluster of regions in the ne churned out several mclass flares again this period,ForecastDiscussion,emailAlert
region nw caobetagamma produced an m flare the largest of the period at utc and an m at utc,ForecastDiscussion,emailAlert
region ne dsibetagammadelta added an m at utc and an m flare at utc,ForecastDiscussion,emailAlert
associated with the m flare was a type ii radio sweep est kms,ForecastDiscussion,emailAlert
this region also produced several cclass flares as it exhibited rapid growth in its intermediate and trailer spots,ForecastDiscussion,emailAlert
region ne caobeta developed in the ne and was numbered,ForecastDiscussion,emailAlert
the remaining active regions on the visible disk were either stable or in gradual decay,ForecastDiscussion,emailAlert
other activity included a type ii radio sweep est,ForecastDiscussion,emailAlert
kms beginning at utc,ForecastDiscussion,emailAlert
this was likely associated with a halo cme observed in soholasco c coronagraph imagery that originated from the suns far side,ForecastDiscussion,emailAlert
forecast solar activity is likely to reach minor levels rrminormoderate radio blackouts with a slight chance for isolated xclass rstrong events over  feb as the cluster of spot groups in the ne quadrant remains active,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux reached high levels reaching a peak value of pfu at utc,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the mev electron flux is likely to reach high levels through feb feb as the positive polarity coronal hole high speed influence persists yet begins to diminish,ForecastDiscussion,emailAlert
the greater than mev proton levels have a slight chance of reaching s minor levels over feb  feb solar wind ,ForecastDiscussion,emailAlert
hr summary the solar wind environment continued under the influence of a positive polarity ch hss,ForecastDiscussion,emailAlert
total magnetic field strength averaged near nt for the first half of the period before seeing a slight increase to peak at nt at utc,ForecastDiscussion,emailAlert
the bz component was variable between  nt until approximately utc when it rotated mostly north,ForecastDiscussion,emailAlert
solar wind speeds as observed at the ace spacecraft began the period just under kms and then slowly declined through the period to end at just over kms,ForecastDiscussion,emailAlert
phi angle was predominantly oriented in the positive sector until just after utc when it rotated into a negative position,ForecastDiscussion,emailAlert
forecast enhancements in the solar wind parameters are expected to continue through  feb with persistent yet waning positive polarity coronal hole influence coupled with the possible interaction with the jan cme on feb parameters are then expected to return to near background levels on feb as chcme influences diminish,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was at quiet to active levels due to influence from a positive polarity ch hss,ForecastDiscussion,emailAlert
forecast the geomagnetic field is likely to see active levels with a slight chance for isolated g minor storm conditions early on feb as the positive polarity ch hss influence continues,ForecastDiscussion,emailAlert
late on feb active conditions are possible again if the cme from jan passes near enough to the earth,ForecastDiscussion,emailAlert
a return to quiet to unsettled conditions are then expected on feb as chcme influences subside,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity remained at rminor levels due to an m flare at utc from region sw ekcbetagammadelta,ForecastDiscussion,emailAlert
associated with this flare was a type ii radio sweep with an estimated velocity of kms,ForecastDiscussion,emailAlert
this region also produced a c flare observed at utc,ForecastDiscussion,emailAlert
slight decay occurred in the intermediate area of region ,ForecastDiscussion,emailAlert
slight growth was observed in region se eaibetagamma,ForecastDiscussion,emailAlert
only minor changes were noted in the rest of the spotted regions,ForecastDiscussion,emailAlert
a cme directly mostly off the se limb began at utc observed in goesccor imagery,ForecastDiscussion,emailAlert
this cme was associated with the msf flare observed at utc from region ,ForecastDiscussion,emailAlert
modelling indicated a potential glancing blow mid to late on jan forecast mclass flares are likely rr minormoderate with a slight chance for an xclass flare r strong on  jan energetic particles ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be normal to moderate with a chance for high levels through jan there is a slight chance for the greater than mev proton flux to reach s minor levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind speed continued to decline from approximately kms to near kms as ch hss influence waned,ForecastDiscussion,emailAlert
total field ranged from  nt while the bz component was between to  nt,ForecastDiscussion,emailAlert
phi angle was predominantly negative until utc when it became variable between positive and negative sectors,ForecastDiscussion,emailAlert
forecast a slow return to nominal levels is expected through jan as hss influence subsides,ForecastDiscussion,emailAlert
around mid to late on jan a glancing blow from the jan cme is likely to enhance solar wind parameters,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet to unsettled,ForecastDiscussion,emailAlert
forecast quiet to unsettled levels are expected on jan followed by mostly quiet conditions on jan as hss influence diminishes,ForecastDiscussion,emailAlert
unsettled to active levels with a chance for g minor storm periods is likely mid to late on jan due to the arrival of a glancing blow from the jan cme,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached high levels following an mn flare rmodereate at utc from region ne eacbetagammadelta,ForecastDiscussion,emailAlert
associated with this flare was a type ii radio sweep est,ForecastDiscussion,emailAlert
kms and a tenflare  sfu,ForecastDiscussion,emailAlert
only minor changes were observed among all numbered active regions on the visible disk,ForecastDiscussion,emailAlert
a cme associated with the mn flare was first observed in soholasco c coronagraph imagery at utc,ForecastDiscussion,emailAlert
analysis and modelling of the event suggested most of the ejecta would pass behind earth with influence from the periphery possible on feb forecast solar activity is likely to reach minor levels rrminormoderate radio blackouts with a slight chance for isolated xclass rstrong events over  feb primarily due to potential from an active region cluster in the ne quadrant,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux has been at moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux at geostationary orbit is expected to remain at normal to moderate levels on feb a positive polarity coronal hole high speed stream on  feb will likely increase the chances for the mev electron flux to reach high levels on feb the greater than mev proton levels have a slight chance of reaching s minor levels over feb  feb solar wind ,ForecastDiscussion,emailAlert
hr summary the solar wind environment transitioned into the influence of a positive polarity ch hss over the past hours,ForecastDiscussion,emailAlert
total magnetic field strength was elevated with peak values reaching nt,ForecastDiscussion,emailAlert
the bz component rotated as far south as  nt around utc,ForecastDiscussion,emailAlert
solar wind speeds steadily increased from kms to kms by the end of the reporting period,ForecastDiscussion,emailAlert
phi angle transitioned to predominantly positive after utc,ForecastDiscussion,emailAlert
forecast enhancements in the solar wind parameters are expected to continue through  feb as the positive polarity coronal hole influence persists,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was at quiet to active levels due to influence from a positive polarity ch hss,ForecastDiscussion,emailAlert
forecast the geomagnetic field is likely to reach g minor levels on feb as the positive polarity ch hss influence continues,ForecastDiscussion,emailAlert
active conditions are likely over feb and unsettled conditions over feb as ch hss conditions wane,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar flare activity was at moderate levels due to an m flare at utc likely from old region s l just beyond the sw limb,ForecastDiscussion,emailAlert
ar ne ekibetagammadelta ar sw cao eta and ar sw hsxalpha produced cclass activity,ForecastDiscussion,emailAlert
ar continues to be the largest region on the disk while being stable and showing separation between its leader and trailer portions,ForecastDiscussion,emailAlert
all other regions were stable or in decay,ForecastDiscussion,emailAlert
there were no earthdirected cmes observed in available coronagraph imagery,ForecastDiscussion,emailAlert
forecast rr minormoderate radio blackouts are likely with a slight chance for isolated r strong or greater events through jan this is based on the magnetic complexity and persistent activity of region ,ForecastDiscussion,emailAlert
energetic particles ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux reached high levels with a peak flux of  pfu at utc,ForecastDiscussion,emailAlert
the greater than mev proton flux continues to trend towards background levels following an s minor solar radiation storm that ended on utc,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be at moderate to high levels on  jan the greater than mev proton flux will continue to trend towards background levels jan a slight chance for s minor solar radiation storming will persist through jan as multiple cme producing regions transit and exit the western limb,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary an enhanced solar wind environment continued due to the effects of positive polarity coronal holes in the western hemisphere,ForecastDiscussion,emailAlert
the total field was between  nt with a variable bz component between  nt,ForecastDiscussion,emailAlert
the phi angle remained primarily in the positive away from the sun orientation throughout the period,ForecastDiscussion,emailAlert
wind speed briefly increased near kms between  utc,ForecastDiscussion,emailAlert
forecast the enhanced solar wind environment will persist with gradual weakening through jan with a trend towards ambient levels jan there is a slight chance for a glancing blow due to a cme that left the disk on jan confidence is low in its arrival but an enhancement of the field for a brief period will follow if it does arrive,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was at quiet to unsettled levels,ForecastDiscussion,emailAlert
forecast quiet to unsettled conditions will continue into jan as the influence of the positive polarity ch hss decreases,ForecastDiscussion,emailAlert
mostly quiet conditions are expected thereafter into  jan product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was low with only cclass flare activity observed,ForecastDiscussion,emailAlert
new region nw dribetagamma emerged and was numbered during the period,ForecastDiscussion,emailAlert
it has grown quickly and is developing magnetic complexity as well,ForecastDiscussion,emailAlert
the region produced the largest event of the period a c at utc,ForecastDiscussion,emailAlert
region se ekcbetagamma and region ne dkibetagammadelta both continued to show growth in aerial extent,ForecastDiscussion,emailAlert
new region ne hsxalpha was numbered as it rotated into view on the northeast limb and produced a c at utc,ForecastDiscussion,emailAlert
no earthdirected cmes were observed in available coronagraph imagery,ForecastDiscussion,emailAlert
forecast there is an increased chance for rr minormoderate radio blackouts with a slight chance for r strong radio blackouts over  jan as several regions continue to show growth and increased magnetic complexity,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels reaching a peak of pfu at utc,ForecastDiscussion,emailAlert
the greater than mev proton flux was steady at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be at moderate to high levels on jan and normal to moderate levels on  jan the greater than mev proton flux is expected to persist at background levels through jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters were slightly enhanced during the period,ForecastDiscussion,emailAlert
total field varied between  nt while the bz component varied between  nt with several periods of sustained negativesouthward orientation,ForecastDiscussion,emailAlert
solar wind speed averaged kms,ForecastDiscussion,emailAlert
phi was predominantly negative throughout the period,ForecastDiscussion,emailAlert
forecast mildly enhanced solar wind conditions due to negative polarity ch hss influence are expected to wane through jan a new negative polarity ch hss is expected to enhance solar wind conditions again on  jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet to unsettled due to waning ch hss influence,ForecastDiscussion,emailAlert
forecast conditions are likely to dip to mostly quiet levels with a chance for isolated unsettled periods on jan before influence from a new negative polarity ch hss returns on jan mostly unsettled conditions are then expected with a slight chance for isolated active periods through jan product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was low with only cclass flare activity observed,ForecastDiscussion,emailAlert
new regions nw bxobeta se axxalpha and ne hsxalpha were numbered this period while the remaining regions were stable,ForecastDiscussion,emailAlert
no earthdirected cmes were detected in available data,ForecastDiscussion,emailAlert
forecast there is a chance for rr minormoderate events and a slight chance for an r or greater event over  jan energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels and the greater than mev proton flux was steady at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to continue at normal to moderate levels through jan the greater than mev proton flux is expected to persist at background levels over  jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters remained slightly enhanced this period as positive polarity ch hss influences waned,ForecastDiscussion,emailAlert
total field strength reached nt and the bz component varied between  nt,ForecastDiscussion,emailAlert
solar wind speeds decreased from a high of around kms early in the period to endofperiod values near  kms,ForecastDiscussion,emailAlert
forecast mildly enhanced solar wind conditions and negative polarity ch hss influences are expected on  jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast quiet and unsettled conditions are expected to prevail over  jan with negative polarity ch hss influences likely on  jan product forecastdiscussiontxt issued jan utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached active levels following an m rminor flare at utc from an area around the ne limb,ForecastDiscussion,emailAlert
the regions on the visible disk exhibited only minor changes mostly decay and were either quiet or associated with lowlevel cclass activity,ForecastDiscussion,emailAlert
other activity included a filament eruption near se beginning around utc and additional one near se beginning around utc,ForecastDiscussion,emailAlert
a cme was observed in soholasco c imagery following the first eruption but modelling suggested an earthdirected component was unlikely,ForecastDiscussion,emailAlert
no cme signatures were identified in coronagraph imagery following the second eruption,ForecastDiscussion,emailAlert
forecast there is a decreasing chance of mclass flares rr minormoderate on  jan with a slight chance for an isolated xclass flare r strong on jan probabilities continue to decrease as the larger more active spot groups rotate beyond the west limb over the next few days,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be at normal to moderate levels on  jan with a slight chance to reach high levels on jan the greater than mev proton flux is likely to remain below s minor levels through jan solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters indicated a minor enhancement in the total magnetic field strength bt above nt that was observed after utc,ForecastDiscussion,emailAlert
bt reached a peak of nt near utc,ForecastDiscussion,emailAlert
no significant periods of southward bz were observed,ForecastDiscussion,emailAlert
solar wind speeds remained low with peak speeds observed around kms,ForecastDiscussion,emailAlert
phi angle transitioned from predominantly negative to variable after utc,ForecastDiscussion,emailAlert
forecast solar wind parameters are likely to continue near nominal levels over  jan modelling of a filament that erupted from the sun on jan suggests a chance for enhancements in the solar wind environment late on jan to early on jan geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast the geomagnetic field is likely to be at mostly quiet levels over  jan active levels are possible on jan if the filament from jan passes close enough to earth,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued feb utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached high levels with eight r minor and two r moderate flares throughout the period,ForecastDiscussion,emailAlert
the largest flare was an m at utc from region ne ekcbetagammadelta,ForecastDiscussion,emailAlert
this region continues to grow and has been responsible for most of the flare activity throughout the period,ForecastDiscussion,emailAlert
the other flare producing region was nw daibetagamma,ForecastDiscussion,emailAlert
there is a lot of splitting and shearing occurring in much of the cluster in the ne,ForecastDiscussion,emailAlert
regions outside of this cluster have been stable or in decay,ForecastDiscussion,emailAlert
a filament eruption occurred around utc centered near sw a thin cme can be seen in lasco c coronagraph imagery around utc,ForecastDiscussion,emailAlert
the cme was modelled to be too far south to make an impact to earth,ForecastDiscussion,emailAlert
there have been no other cmes detected in imagery as of utc,ForecastDiscussion,emailAlert
forecast solar activity is expected to reach moderate levels rrminormoderate radio blackouts with a slight chance for isolated xclass rstrong events over  feb due to a complex cluster of sunspot groups in the northern hemisphere,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electrons at geostationary orbit have been at moderate  pfu levels,ForecastDiscussion,emailAlert
the injection of particles associated with the high speed stream reached a peak of pfu on utc but have not risen to high levels during the diurnal maxima throughout the period,ForecastDiscussion,emailAlert
the greater than mev proton flux was at background,ForecastDiscussion,emailAlert
