Sentence,Title,SourceTextType,SentimentLabel,SentimentScore
what are the key strategic model capabilities needed to advance a research and b operations,SpaceWeatherOpsResearch,academicArticle,positive,0.4230922758579254
geospace system of systems we need models that connect those systems in the critical mesoscale resolution planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.46939927339553833
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
planning the future space weather operations and research infrastructure it was shown that a model using data from the two van allen probes was able to more accurately predict the observed voltage degradation on satellites than the statistical model,SpaceWeatherOpsResearch,academicArticle,negative,0.41585347056388855
with additional satellites in the geostationary transfer orbit the magnetic local time dependence of the radiation environment could also be modeled,SpaceWeatherOpsResearch,academicArticle,positive,0.4271591901779175
another important user need for space weather information involves the atmospheric heating by energy input from the magnetosphere to the ionosphere and atmosphere see figure ,SpaceWeatherOpsResearch,academicArticle,neutral,0.44956666231155396
the subsequent upwell ing of the atmosphere increases satellite drag and impacts spacecraft lifetime as well as efforts to manage space traffic and collision avoidance,SpaceWeatherOpsResearch,academicArticle,neutral,0.45517170429229736
existing models that are driven by solar wind parameters can capture much of the largescale global effects but the mesoscale phenomena are poorly characterized by current models and can be highly dynamic,SpaceWeatherOpsResearch,academicArticle,neutral,0.43558499217033386
finally the panelists identified two concerns the first was the need to further develop the workforce needed to advance space weather capabilities,SpaceWeatherOpsResearch,academicArticle,neutral,0.4403553307056427
although space weather is a discipline with high societal importance there seems to be a lack of career opportunities that can attract people with the right expertise gabrielse et al  radiation belt daily average electron flux model rbdailye from the sevenyear van allen probes mission and its application to interpret gps onorbit solar array degradation submitted to the workshop,SpaceWeatherOpsResearch,academicArticle,neutral,0.40695786476135254
figure  effects of energy transport between the magnetosphere and the ionosphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.41591426730155945
due to the coupled system upwelling of the atmosphere can lead to sudden altitude changes of spacecraft,SpaceWeatherOpsResearch,academicArticle,neutral,0.41048455238342285
sources christine gabrielese the aerospace corporation presentation to workshop april  ,SpaceWeatherOpsResearch,academicArticle,positive,0.4616803228855133
middle top image modified from nasa johnson space center  aurora australis  video september   beyondthephotographycrewearthobservationsvideosaurorahtm,SpaceWeatherOpsResearch,academicArticle,positive,0.49263012409210205
middle bottom image modified from c gabrielse y nishimura l lyons b gallardolacourt y deng and e donovan  statistical properties of mesoscale plasma flows in the nightside highlatitude ionosphere journal of geophysical research space physics  orgja american geophysical union all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.4487340748310089
right image from y nishimura pre sentation at the fall meeting of the american geophysical union data obtained from the space physics data facilityplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.46935245394706726
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
magnetosphere ionosphere thermosphere and mesosphere to enter and to stay in the field also see the diversity in workforce session in chapter ,SpaceWeatherOpsResearch,academicArticle,positive,0.4312106966972351
the second concern was the current lack of information sharing between space weather users and the scientific com munity,SpaceWeatherOpsResearch,academicArticle,neutral,0.4288105368614197
many users are unwilling to share proprietary data which can make it difficult for researchers to understand what information is needed to address the space weather impacts,SpaceWeatherOpsResearch,academicArticle,neutral,0.44991907477378845
furthermore it is expected that as the technological applications advance the need for space weather information will increase but many companies may not yet realize how they are or will be impacted by space weather,SpaceWeatherOpsResearch,academicArticle,neutral,0.4209030270576477
improving com munication between researchers and users of space weather information could accelerate the progress in understanding space weather and its utility,SpaceWeatherOpsResearch,academicArticle,positive,0.4035137891769409
ionosphere and thermosphere research needs the ionosphere and thermosphere research needs panel addressed the state of the ionosphere thermosphere and its irregularities,SpaceWeatherOpsResearch,academicArticle,neutral,0.41530734300613403
the five panelists were seebany dattabarua of the illinois institute of technology charles carrano of boston college jonathan snively of embryriddle aeronautical university sean bruinsma of the space geodesy office of the french space agency cnes and greg ginet of the massachusetts institute of technology,SpaceWeatherOpsResearch,academicArticle,positive,0.3973396420478821
the panelists were asked to address two key questions what do we need to understand to enable predictive capability of the thermospheric and iono spheric state and irregularities,SpaceWeatherOpsResearch,academicArticle,neutral,0.4247888922691345
what are the research needs required to make progress on that understanding,SpaceWeatherOpsResearch,academicArticle,neutral,0.4183225929737091
the panels answer to the first question was that predictive capability with quantified uncertainties requires understanding of how the state of the ionosphere evolves due to driving from above and from below to create the irregularities how the irregularities affect signal propagation and what are the impacts of the changed signal propagation on the system performance,SpaceWeatherOpsResearch,academicArticle,neutral,0.4071245789527893
to make progress on that understanding second question above the panel identified global instrument network data sets that are routinely cali brated and readily available coordination strategies across communities that share data such as the global navigation satellite system gnss for earth science and heliophysics models with flexible interfaces and products that can be used with other models and modeling strategies and communityadopted assessments validation metrics,SpaceWeatherOpsResearch,academicArticle,positive,0.4761757254600525
dattabarua began the session with a general description of the complexities of the ionospheric state with dependencies on latitude highlatitude midlatitude and lowlatitude bands as well as scale small m to to mesoscale  km,SpaceWeatherOpsResearch,academicArticle,positive,0.4112206995487213
the inputs to this system come from the sun and the magnetosphere as well as from neutral dynamics acousticgravity waves traveling ionospheric disturbances tids and turbulence all of them interacting with the geomagnetic field,SpaceWeatherOpsResearch,academicArticle,neutral,0.43692412972450256
turning to the operational applications dattabarua focused on safetycritical global positioning system gps services such as aircraft landing systems,SpaceWeatherOpsResearch,academicArticle,positive,0.4524509012699127
aviation users require both positioning accuracy and the assurance that uncertainties due to ionospheric ranging errors are within acceptable limits or a prompt alert to switch to other navigation methods to maintain their safety,SpaceWeatherOpsResearch,academicArticle,neutral,0.4285533130168915
better predictive capabilities would require estimates with quantified uncertainties of safetycritical parameters dattabarua said,SpaceWeatherOpsResearch,academicArticle,positive,0.49596840143203735
furthermore new methodseither deterministic or stochasticare needed for forecasting the onset of instabilities,SpaceWeatherOpsResearch,academicArticle,positive,0.48131632804870605
the forecast updates are needed on time scales of minutes to hours as opposed to the currently available daily updates and with spatial scales extending from global to tens of meters,SpaceWeatherOpsResearch,academicArticle,positive,0.42096370458602905
making progress on understanding the underlying physics dattabarua said will require continu ous support for geodetic gnss global navigation satellite system networks and upgrading these with planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4597442150115967
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
planning the future space weather operations and research infrastructure multifrequency sensors,SpaceWeatherOpsResearch,academicArticle,neutral,0.4481276869773865
another means to sample the irregularity structures would be via spaceborne measurements,SpaceWeatherOpsResearch,academicArticle,neutral,0.4294370114803314
however the data records are only useful for the statistical approaches if they cover long time periods and are available and accessible to the community,SpaceWeatherOpsResearch,academicArticle,positive,0.44759342074394226
carrano spoke about ionospheric radio wave scintillation ie rapid changes in the wave propaga tion caused by ionospheric electron density variations that can affect the performance of various tech nological systems including satellite communication and gnss,SpaceWeatherOpsResearch,academicArticle,neutral,0.4538293480873108
scintillations can be measured using groundtosatellite and satellitetosatellite transmissions but gaining realtime specification and forecasts will require a fusion of ground and spacebased data sources including the use of existing sensors and receiver networks as well as an improved theoretical understanding of the ionospheric state and the driving mechanisms that cause irregularities to develop,SpaceWeatherOpsResearch,academicArticle,positive,0.4382706880569458
this in turn will require support for sensors and networks modeling efforts and system impact models,SpaceWeatherOpsResearch,academicArticle,positive,0.4173479676246643
ginet addressed the effects of ionospheric disturbances on the propagation of highfrequency hf radio waves ie  mhz,SpaceWeatherOpsResearch,academicArticle,neutral,0.4240640699863434
because hf waves can reflect from the bottom of the ionosphere they can be used for longdistance communications eg am radios and overthehorizon radar othr applica tions,SpaceWeatherOpsResearch,academicArticle,positive,0.45026737451553345
however improving the performance of these systems which are limited by the knowledge of the ionospheric state will require a better ability to measure and predict the state of the ionosphere,SpaceWeatherOpsResearch,academicArticle,positive,0.387726753950119
in par  ticular global networks measuring the bottomside electron density profiles over the entire planet would bring major advancements,SpaceWeatherOpsResearch,academicArticle,positive,0.39167332649230957
there are several possible ways to realize observational systems that would address these issues each of which has its own issues a gnss groundbased and remote occultation total electron content tec network may not have the spatial and temporal resolution needed in propagation applications and data assimilation models,SpaceWeatherOpsResearch,academicArticle,neutral,0.434744268655777
a network of standard and lowpower hf sounders across the globe might be feasible but it is not clear whether oblique networks would work,SpaceWeatherOpsResearch,academicArticle,neutral,0.4248370826244354
oceanographic hf radars operate in the right frequency bands but to be routinely usable would require standardization of waveform parameters and a network of ionospheric monitoring links to be established using passive receivers,SpaceWeatherOpsResearch,academicArticle,positive,0.4495258927345276
in summary ginet said the hf community needs better bottomside electron density profiles and parameters over the entire planet maps of sporadic elayers and validated models using operationally relevant metrics eg path loss group delay angleofarrival,SpaceWeatherOpsResearch,academicArticle,positive,0.5198506116867065
the needs for improved predictive capability include systematic validation of ionospheric models and establishing data integration centers where this validation can occur,SpaceWeatherOpsResearch,academicArticle,positive,0.39970308542251587
snively discussed the effects of lower thermospheric dynamics on the bottom of the ionosphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.41043248772621155
atmo spheric inputs include thermospheric density and compositional fluctuations as well as strong and variable shears over a wide range of scales,SpaceWeatherOpsResearch,academicArticle,positive,0.42194753885269165
the ionospheric e and fregions can be modulated by lower thermo sphere neutral waves as well as by acoustic gravity waves which may include neutral fluctuations,SpaceWeatherOpsResearch,academicArticle,positive,0.4390205144882202
snively also pointed out that the tec and hf measurements are valuable inputs not only for ionospheric but also for thermospheric dynamics,SpaceWeatherOpsResearch,academicArticle,positive,0.4657440781593323
multiscale multisystem physicsbased models of thermosphereionosphere dynamics in both small scales and across the scales and systems as well as continuous measurements of the most relevant parameters are required for progress in physical understanding and in predictions,SpaceWeatherOpsResearch,academicArticle,positive,0.4590817093849182
snively summarized that key observations include highresolution neutral composition and winds particularly in the lower thermosphere  km and quantification of dynamic processes in the thermo sphere that modulate the bottomside ionosphere,SpaceWeatherOpsResearch,academicArticle,positive,0.4393332600593567
physicsbased modeling of ionneutral coupling should continue and connect to impacts on signal propagation,SpaceWeatherOpsResearch,academicArticle,positive,0.41287022829055786
models at different scales should mesh well be dataconstrained and leverage highresolution data sets which will require bigdata handling strategies for heterogeneous data sets where the coverage is distributed over space and time,SpaceWeatherOpsResearch,academicArticle,positive,0.4209209978580475
bruinsma addressed the largescale state of the thermosphereionosphere system,SpaceWeatherOpsResearch,academicArticle,positive,0.4102306365966797
thermospheric den sity is a key parameter for satellite orbit analysis as it is directly proportional to the atmospheric drag force causing spacecraft orbital decay,SpaceWeatherOpsResearch,academicArticle,positive,0.42093655467033386
currently the accuracy of orbit calculations is limited by the performance planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,neutral,0.40529367327690125
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
magnetosphere ionosphere thermosphere and mesosphere of the thermospheric specification models which rely on simple empirical models of the atmospheric density,SpaceWeatherOpsResearch,academicArticle,positive,0.436448335647583
the models are limited by the use of proxies such as the f flux instead of using the actual extreme ultraviolet flux euv see also the discussion of continuous measurements of the solar irradiance in the euv by the lack of an accurate description of the neutral composition and by the inconsistent quality and sparse distribution of data,SpaceWeatherOpsResearch,academicArticle,neutral,0.40160349011421204
keeping track of the increasing number of low earth orbiting satel lites will require precision orbit determination and conjunction analysis satellite lifetime estimation and mission analysis,SpaceWeatherOpsResearch,academicArticle,positive,0.4322018027305603
improving predictive capabilities in the lower thermosphereionosphere in particular for atmospheric drag calculations will require improved models in the transition region at altitudes between and km that can capture the net energy input from the solar euv the solar wind and interplanetary mag netic field and the magnetosphere ionosphere and thermosphere at sufficiently high temporal cadence,SpaceWeatherOpsResearch,academicArticle,positive,0.42217856645584106
bruinsma summarized that observations of composition and density with calibration and processing standards of sustained measurements in the euv of the he ii line and of solar observations made from the l and l lagrange points will be needed,SpaceWeatherOpsResearch,academicArticle,positive,0.4375140964984894
data assimilation testing schemes ensemble modeling and systematic assessment of models eg under the community coordinated modeling center ccmc will continue to be needed,SpaceWeatherOpsResearch,academicArticle,positive,0.44742143154144287
lastly bruinsma pointed out how important investments in people workforce expertise and education will be,SpaceWeatherOpsResearch,academicArticle,positive,0.46060341596603394
modeling needs another panel addressed observation and modeling needs for the ionospherethermosphere system,SpaceWeatherOpsResearch,academicArticle,neutral,0.4242115914821625
its six panelists were naomi maruyama of the university of colorado matt zettergren of embryriddle aero nautical university katrina bossert of arizona state university bill lotko of the university corporation for aeronautical research larisa goncharenko of the massachusetts institute of technology and hanli liu of the university corporation for aeronautical research,SpaceWeatherOpsResearch,academicArticle,neutral,0.41596660017967224
the panelists were asked to address these key questions what are the advances in modeling and observations needed to improve the understanding of the sunearth system that generates space weather,SpaceWeatherOpsResearch,academicArticle,positive,0.4265633523464203
what are the biggest challenges in ionospherethermospheremesosphere science in the coming decades,SpaceWeatherOpsResearch,academicArticle,neutral,0.41348642110824585
what observations are needed to test our understanding and our ability to nowcastforecast the system,SpaceWeatherOpsResearch,academicArticle,positive,0.4749143719673157
to what extent is space weather in the ionospherethermosphere driven from below,SpaceWeatherOpsResearch,academicArticle,positive,0.4311884045600891
an overarching theme from this panel was that the whole systemthe ionosphere coupled from above and from belowneeds to be understood for predicting space weather,SpaceWeatherOpsResearch,academicArticle,positive,0.43075478076934814
the ionosphere between the neutral atmosphere and the magnetosphere is forced from below and from above and the relative contri butions of this forcing depend on location and geomagnetic activity as well as the past history of forcing preconditioning,SpaceWeatherOpsResearch,academicArticle,neutral,0.4322441816329956
at high latitudes and during large disturbances forcing from above dominates while at middle and low latitudes forcing from below is dominant most of the time,SpaceWeatherOpsResearch,academicArticle,neutral,0.4433239698410034
it is as yet uncertain how seasonal and solar cycle variations or climate change shift the relative importance of forcing from below and above or how the upper atmosphere affects the geoeffectiveness of external forcing,SpaceWeatherOpsResearch,academicArticle,neutral,0.4270874857902527
a number of panelists made the point that although multiscale and multistep physical processes are important in understanding the itm system and space weather they are not well observed or well modeled,SpaceWeatherOpsResearch,academicArticle,neutral,0.4205760955810547
itm variability contains significant energy that isnt captured by the mean state of the system the largescale background state can drive smallscale irregularities and large tides can trigger smaller waves planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4088694751262665
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
planning the future space weather operations and research infrastructure especially in the polar regions,SpaceWeatherOpsResearch,academicArticle,positive,0.4112541675567627
on the other hand smallscale turbulence can lead to largescale changes,SpaceWeatherOpsResearch,academicArticle,neutral,0.40860044956207275
multisatellite observations are required to resolve the evolution of different waves and their impacts in the ionospherethermosphere system,SpaceWeatherOpsResearch,academicArticle,neutral,0.4216127395629883
the single most important factor regulating the magnetosphereionosphere interaction is the ionospheric conductivity tying the neutral atmosphere to the ionospheric electrodynamics,SpaceWeatherOpsResearch,academicArticle,neutral,0.4205283224582672
the conductivity magnitude and spatial distribution need to be measured at mesoscales  km and as a function of time in order to improve the predictive global geospace models,SpaceWeatherOpsResearch,academicArticle,positive,0.4639679789543152
while it is straightforward to get the conductivity for a given thermospheric state estimating the precipitationinduced conductivity is more complicated,SpaceWeatherOpsResearch,academicArticle,positive,0.4266934394836426
since measuring the global conductivity distribution is challenging the panel suggested combining spacebased and ground based multispectral imaging covering both the global ionosphere and mesoscales down to km resolution,SpaceWeatherOpsResearch,academicArticle,positive,0.46828413009643555
ionospheric outflows are a key process through which the ionosphere influences the magnetosphere they affect magnetic reconnection rates global dynamics tail and substorm dynamics and the ring current and the radiation belts,SpaceWeatherOpsResearch,academicArticle,neutral,0.44619011878967285
the observing solutions proposed by the panel included multipoint measurements along flux tubes global ultraviolet uv imaging to determine the ion outflow source and fluxes and using the upcoming geospace dynamics constellation gdc measurements which unfortunately are not optimized for that particular science and will provide only some information,SpaceWeatherOpsResearch,academicArticle,positive,0.4269694983959198
the discussion following the panel presentations touched on imaging solutions recognizing that some species such as h  cannot be imaged optically while the imaging of others may present significant challenges,SpaceWeatherOpsResearch,academicArticle,neutral,0.39045336842536926
gravity waves and tides are another means by which the atmosphere affects the variability of the ionosphere and the plasmasphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.4611010253429413
atmospheric waves are an important source of energy flux from the lower atmosphere and encompass structures in different spatial and temporal scales such as tids wave dissipation the maddenjulian oscillation and the quasibiennial oscillation,SpaceWeatherOpsResearch,academicArticle,neutral,0.39829298853874207
understanding how gravity waves affect the circulation and compositional structure of the thermosphere in terms of both daytoday variability and smallerscale waves requires altitude profile measurements of wind temperature and density at a resolution capable of following the evolution of waves with altitude and latitudelongitude,SpaceWeatherOpsResearch,academicArticle,neutral,0.41074085235595703
these processes are important for the models as the thermosphere is highly sensitive to the meridional system and small changes in thermospheric composition or temperature changes can lead to major changes higher up,SpaceWeatherOpsResearch,academicArticle,neutral,0.43042662739753723
furthermore climatological measurements of thermospheric parameters eg tides and winds are required to understand the multiscale interactions in the ionospherethermosphere system,SpaceWeatherOpsResearch,academicArticle,positive,0.43570801615715027
finally globalscale thermosphere measurements and models are important in understanding the interaction of forces from below and above and their role in modulating the itm system during quiet and storm times,SpaceWeatherOpsResearch,academicArticle,positive,0.43289807438850403
open questions include whether auroralgenerated gravity waves produce a different impact than other gravity waves whether the system predictability changes during storms and how the lower atmosphere processes affect the fidelity of wholeatmosphere models,SpaceWeatherOpsResearch,academicArticle,neutral,0.41959306597709656
electric fields and currents connect earths atmosphere with the magnetosphere through the ionosphere ie r and r fieldaligned currents at a range of temporal and spatial scales,SpaceWeatherOpsResearch,academicArticle,positive,0.4136110842227936
the energy injected into the atmosphere as joule heating is important as was demonstrated for instance by the failure of nearly spacex satellites after a geomagnetic storm but we lack both understanding and models of these nonlinear connections over the full range of temporal and spatial scales,SpaceWeatherOpsResearch,academicArticle,neutral,0.417840838432312
however we do know that pre conditioning of the upper atmosphere affects the geoeffectiveness of external forcing for example neutral winds increase the variability of the penetration of electric fields,SpaceWeatherOpsResearch,academicArticle,neutral,0.4475582242012024
an observational solution would be to monitor the electric currents as with the approach pioneered by the active magnetosphere and planetary electrodynamics response experiment ampere and the european space agencys swarm satellite constel lation more spacecraft would improve the spatial coverage and temporal resolution,SpaceWeatherOpsResearch,academicArticle,positive,0.4659512937068939
a common theme from the panel was that forcing from below is an important aspect of space weather from the plasmasphere out to the magnetosphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.4229463040828705
quantifying this forcing requires highresolution planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4609241783618927
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
magnetosphere ionosphere thermosphere and mesosphere fourdimensional observations of the thermospheric parameters eg temperature o n o density vector winds a further need is to understand the biases between past and current observations and between obser vations using different techniques,SpaceWeatherOpsResearch,academicArticle,neutral,0.4178224802017212
these measurements should also be coordinated with earth sciences to uncover how climate change may affect the ionospherethermosphere coupling eg through increasing temperatures producing convective instabilities eg cyclones thunderstorms etc,SpaceWeatherOpsResearch,academicArticle,positive,0.42519670724868774
 which launch gravity waves which in turn lead to changes in the upper atmosphere tides and gravity waves,SpaceWeatherOpsResearch,academicArticle,positive,0.4075629711151123
a new modeling approach to multiscale physicsbased models is needed that can describe that coupling and provide feedback on crossscale resolution figure ,SpaceWeatherOpsResearch,academicArticle,positive,0.44990822672843933
the development of such models will require sustainable support for the research computational infrastructures a dense observation net work for model validation and collaboration between the science community and private companies,SpaceWeatherOpsResearch,academicArticle,positive,0.4413670003414154
figure  recent progress in the numerics and underlying model physics of the model for acousticgravity wave interac tions and coupling magic see zettergren and snively jgr   and references therein has revolutionized our ability to explore smaller scale phenomena in the itm,SpaceWeatherOpsResearch,academicArticle,positive,0.40166518092155457
magic is now implemented in forestclaw calhoun and burstedde arxiv  which is an amr and solver library using pest mesh management burstedde et al siam jsc   and clawpack solvers clawpack development team  leveque jcp   ,SpaceWeatherOpsResearch,academicArticle,positive,0.4339507520198822
this model enables surfacetospace  km acousticgravity wave agw dynamics modeling in large thousands of kilometers domains with calculation of species densities and airglow observables,SpaceWeatherOpsResearch,academicArticle,positive,0.4669759273529053
recent progress has demonstrated applications in longrange multiscale agw propagation and coupling across deep altitude spans and extensions to the ionosphere,SpaceWeatherOpsResearch,academicArticle,positive,0.37682661414146423
sources matt zettergren embryriddle aeronautical university presentation to workshop april   from jb snively scalable modeling of acousticgravity wave interactions coupling and observables from surface to space abstract saa fall meeting of the american geophysical union december  fmmeetingappcgipaperplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4372239410877228
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
planning the future space weather operations and research infrastructure progress will require sustained investment in local and generalpurpose opensource codes that address issues in the current licensing practices,SpaceWeatherOpsResearch,academicArticle,negative,0.3941456079483032
of specific techniques it was noted that adaptive mesh refinement amr schemes may be underused,SpaceWeatherOpsResearch,academicArticle,positive,0.4371279180049896
regarding system predictability liu commented that it does not mat ter where you put your butterfly global data assimilation will be required to manage the error growth,SpaceWeatherOpsResearch,academicArticle,positive,0.40530773997306824
crossscale and crossregion coupling committee member endawoke yizengaw moderated a panel on crossscale and crossregion coupling,SpaceWeatherOpsResearch,academicArticle,positive,0.4296015202999115
the panelists were josh semeter of boston university astrid maute of the university corporation for atmospheric research joe huba of syntek technologies seth claudepierre of the university of california los angeles and jonathan rae of northumbria university in newcastle upon tyne england,SpaceWeatherOpsResearch,academicArticle,neutral,0.41851985454559326
the panelists were asked to address the following questions what do we need to understand about crossscale and crossregion coupling to enable predictive capability of the state of the magnetosphereionospherethermospheremesosphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.41610562801361084
what are the research needs required to make progress on that understanding,SpaceWeatherOpsResearch,academicArticle,neutral,0.4183225929737091
semeter began by proposing definitions for crossscale and crossregion coupling,SpaceWeatherOpsResearch,academicArticle,neutral,0.44433724880218506
crossscale coupling occurs when dynamics at one spatiotemporal scale define boundary conditions for another scale gov erned by different physics eg processes coupling mhd and kinetic scales,SpaceWeatherOpsResearch,academicArticle,neutral,0.4284389615058899
crossregion coupling takes place between geophysical domains demarcated by a change in physical description eg between solar wind and magnetosphere or ring current and plasmasphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.4359716773033142
examples of crossscale coupling from an energy perspective see table  include tail reconnection at substorm onset driven by ion scale physics table  examples of crossscale coupling energy perspective mode of energy transport crossscale boundary change in physics significance ,SpaceWeatherOpsResearch,academicArticle,neutral,0.4626092314720154
plasma sheet injection energization and dissipation mesoscale dynamics  re minute global mhd kinetic mhd embedded test particle or pic simulation,SpaceWeatherOpsResearch,academicArticle,neutral,0.4125395715236664
ring current dynamics poorly understood,SpaceWeatherOpsResearch,academicArticle,neutral,0.418983519077301
role of localized injections waves and instabilities on storm development not known,SpaceWeatherOpsResearch,academicArticle,neutral,0.45157963037490845
substorm onset plasma sheet thickness ion larmour radius tail reconnection particle acceleration breakdown of field theory,SpaceWeatherOpsResearch,academicArticle,positive,0.4093041718006134
major mode of internal energy release in the geospace system,SpaceWeatherOpsResearch,academicArticle,neutral,0.4203174412250519
alfvn waves wavelength electron inertial length change in dispersion relation mhd kinetic,SpaceWeatherOpsResearch,academicArticle,positive,0.42006760835647583
dominant mode of energy transport,SpaceWeatherOpsResearch,academicArticle,positive,0.4598129689693451
dispersion leads to meter variability in precipitation ionization and conductivity,SpaceWeatherOpsResearch,academicArticle,neutral,0.4479060173034668
joule heating polarization efields caused by subgrid variability in conductance efield variability that is either unresolved by the physics model or undersampled by observations,SpaceWeatherOpsResearch,academicArticle,neutral,0.4201992452144623
misrepresentation of joule heating rate,SpaceWeatherOpsResearch,academicArticle,neutral,0.3979063034057617
both overestimation and under estimation possible,SpaceWeatherOpsResearch,academicArticle,positive,0.4149596393108368
eregion turbulence said electrojets arc boundaries e mvm destabilization of modified twostream instability nonlinear currents anomalous heating,SpaceWeatherOpsResearch,academicArticle,neutral,0.38677504658699036
alters macroscopic conductance seen by magnetosphere,SpaceWeatherOpsResearch,academicArticle,neutral,0.39272889494895935
equatorial plasma bubbles irregularity scale near ion larmour radius nonmaxwellian distributions dissipation through kinetic instabilities,SpaceWeatherOpsResearch,academicArticle,positive,0.41025546193122864
broadband rf scintillation,SpaceWeatherOpsResearch,academicArticle,positive,0.44436556100845337
rf wave propagation through disturbed ionosphere ionospheric irregularities fresnel scale  m ionosphere transitions from refractive to diffractive medium,SpaceWeatherOpsResearch,academicArticle,positive,0.4205503761768341
stochastic amplitude modulation scintillation and rapid phase fluctuation lossoflock,SpaceWeatherOpsResearch,academicArticle,positive,0.42122700810432434
note mhd magnetohydrodynamics pic particle in cell rf radio frequency,SpaceWeatherOpsResearch,academicArticle,positive,0.46805161237716675
source josh semeter boston university presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4158610999584198
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
magnetosphere ionosphere thermosphere and mesosphere and leading to global magnetotail reconfiguration and energy release or alfvn waves transferring energy between the magnetosphere and the itm system,SpaceWeatherOpsResearch,academicArticle,neutral,0.4352756440639496
many such crossscale or crossregional coupling pro cesses are not yet adequately included in the predictive models,SpaceWeatherOpsResearch,academicArticle,neutral,0.3972058594226837
recognizing the challenge of sampling the geospace system with sufficient resolution semeter outlined a scheme to use the ionospheric projection screen to deduce information about outer space processes,SpaceWeatherOpsResearch,academicArticle,positive,0.43136462569236755
this would be accomplished by combining groundbased network data to search for crossscale and cross region dynamics which would involve data fusion and inversion models as well as new information theory and aimachine learning methods and collaboration with computer scientists engineers statisticians and data scientists,SpaceWeatherOpsResearch,academicArticle,positive,0.4513930082321167
maute focused on mesoscale electric fields and precipitation s to s of kilometers that are critical for accurate estimations of the joule heating and precipitation lacking the smaller scales can lead to underestimations by up to percent during active times,SpaceWeatherOpsResearch,academicArticle,neutral,0.46274325251579285
furthermore the fregion neutral winds respond within minutes to auroral forcing down to km scales and can reduce the local joule heating,SpaceWeatherOpsResearch,academicArticle,positive,0.3503083288669586
as future needs maute identified regionally selfconsistent observations of ion drift particle precipitation fieldaligned currents facs and e and fregion neutral winds which are tied to a selfconsistent picture by empirical models and data assimilation,SpaceWeatherOpsResearch,academicArticle,positive,0.4713088870048523
on a larger scale she contin ued ionospheric electrodynamics and the geomagnetic fields must be coupled at appropriate scales across physical domains,SpaceWeatherOpsResearch,academicArticle,positive,0.47464820742607117
huba discussed crossscale coupling and irregularities in the itm using an example of a hierarchy of irregularities in the ionosphere figure  ranging spatially from tens of centimeters to hundreds of kilometers and temporally from milliseconds to hours,SpaceWeatherOpsResearch,academicArticle,neutral,0.43691667914390564
this vast range of scales requires the use of different physical equations from kinetic to fluid theory,SpaceWeatherOpsResearch,academicArticle,neutral,0.41307538747787476
huba explained that while the majority of current electrodynamics models assume equipotential magnetic field lines recent work has extended the description to threedimensional electrodynamics with varying potential along the magnetic field which allows new instabilities to develop in the models,SpaceWeatherOpsResearch,academicArticle,positive,0.4491286277770996
the community still lacks selfconsistent electrodynamic models that would combine the different processes of the low and highlatitude regions,SpaceWeatherOpsResearch,academicArticle,positive,0.40829402208328247
such global models would be particularly important for storm times capturing both the storm time penetration electric fields imposed on the ionosphere by the magnetosphere and the ionospheric stormtime dynamo electric fields,SpaceWeatherOpsResearch,academicArticle,positive,0.4450279176235199
making progress he said will require including scale sizes down to s of meters subgridding for smallscale physics and embedding particleincell pic codes in the global mhd codes,SpaceWeatherOpsResearch,academicArticle,positive,0.4744739234447479
